salary,gender,10percentage,12graduation,12percentage,12board,degree,specialization,collegegpa,graduationyear,english,logical,quant,domain,computerprogramming,computerscience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,period
85000,f,72.4,1970-01-01 00:00:00.000002009,63.6,CBSE,B.Tech/B.E.,CSE,65.0,1970-01-01 00:00:00.000002013,290,285,270,0.486747008438193,555,376,-1.4517,-2.6181,-2.2954,-0.4879,-3.9266,1
180000,m,70.0,1970-01-01 00:00:00.000002006,62.0,STATE BOARD,B.Tech/B.E.,IT,63.3,1970-01-01 00:00:00.000002012,350,485,485,0.744758354008939,385,438,0.5591,0.5454,-0.1437,0.9066,0.8637,1
215000,f,77.8,1970-01-01 00:00:00.000002010,73.6,STATE BOARD,B.Tech/B.E.,CSE,75.5,1970-01-01 00:00:00.000002014,405,385,235,0.23780283983757,305,315,0.99,-1.1196,-0.6048,-0.8682,0.8637,1
265000,m,71.2,1970-01-01 00:00:00.000002009,72.0,STATE BOARD,B.Tech/B.E.,IT,76.9,1970-01-01 00:00:00.000002014,430,530,630,0.996744486852253,645,623,0.7027,1.0449,-0.6048,-0.2344,0.2889,1
155000,m,80.0,1970-01-01 00:00:00.000002009,83.1,STATE BOARD,B.Tech/B.E.,CSE,67.87,1970-01-01 00:00:00.000002013,280,530,430,0.23780283983757,545,315,0.7027,0.7119,0.7785,-0.7415,-0.2859,8
150000,m,70.16,1970-01-01 00:00:00.000002007,66.8,STATE BOARD,MCA,CA,69.7,1970-01-01 00:00:00.000002014,275,485,530,0.486747008438193,475,376,-0.4463,-1.1196,0.01,0.5262,-0.0943,0
325000,m,91.1,1970-01-01 00:00:00.000002010,92.4,CBSE,B.Tech/B.E.,CSE,83.55,1970-01-01 00:00:00.000002014,615,605,650,0.622642915849938,505,407,0.2718,-1.7856,-0.6048,1.6672,-0.2859,1
100000,m,80.8,1970-01-01 00:00:00.000002010,81.5,STATE BOARD,B.Tech/B.E.,CSE,74.0,1970-01-01 00:00:00.000002014,560,455,405,0.23780283983757,505,315,1.9953,1.0449,0.4711,-1.6289,0.8637,1
320000,m,89.5,1970-01-01 00:00:00.000002010,73.4,STATE BOARD,B.Tech/B.E.,CSE,70.06,1970-01-01 00:00:00.000002014,700,505,585,0.486747008438193,485,376,0.2718,0.0459,-1.0659,-2.136,-1.244,8
260000,m,84.62,1970-01-01 00:00:00.000002010,65.4,STATE BOARD,B.Tech/B.E.,IT,76.0,1970-01-01 00:00:00.000002014,360,510,475,0.622642915849938,445,407,-0.159,-0.9531,0.9322,1.2869,-0.2859,8
200000,f,89.0,1970-01-01 00:00:00.000002009,85.0,STATE BOARD,B.Tech/B.E.,IT,76.0,1970-01-01 00:00:00.000002013,345,335,475,0.23780283983757,425,315,-0.1855,0.0328,-1.0697,0.97293,-0.2875,0
210000,m,91.53,1970-01-01 00:00:00.000002010,71.17,STATE BOARD,B.Tech/B.E.,ME,60.7,1970-01-01 00:00:00.000002014,545,615,820,0.59828069148683,-1,315,0.5591,1.0449,-0.2974,-1.6289,0.6721,1
250000,m,77.6,1970-01-01 00:00:00.000002010,68.5,STATE BOARD,B.Tech/B.E.,CSE,71.0,1970-01-01 00:00:00.000002014,455,395,405,0.953899775079926,335,530,0.4155,1.5444,0.3174,-0.6147,0.2889,1
300000,m,65.0,1970-01-01 00:00:00.000002008,65.4,STATE BOARD,B.Tech/B.E.,CSE,67.72,1970-01-01 00:00:00.000002014,490,615,725,0.744758354008939,595,438,-0.3027,-0.7866,-1.527,1.9207,-1.6273,1
200000,m,61.57,1970-01-01 00:00:00.000002008,54.33,STATE BOARD,B.Tech/B.E.,IT,79.6,1970-01-01 00:00:00.000002014,325,470,465,0.23780283983757,405,315,0.1282,0.2124,0.4711,0.0192,1.247,8
100000,m,75.0,1970-01-01 00:00:00.000002007,74.0,ICSE,B.Tech/B.E.,EEE,59.0,1970-01-01 00:00:00.000002011,720,545,405,0.622642915849938,485,407,-0.0154,0.2124,0.6248,0.0192,-0.6692,1
100000,m,70.0,1970-01-01 00:00:00.000002011,58.0,CBSE,B.Tech/B.E.,IT,70.0,1970-01-01 00:00:00.000002017,440,435,380,0.23780283983757,445,315,-0.4463,0.3789,0.7785,-0.6147,0.0973,0
350000,m,88.2,1970-01-01 00:00:00.000002009,91.0,STATE BOARD,B.Tech/B.E.,CSE,75.7,1970-01-01 00:00:00.000002013,720,510,655,0.486747008438193,525,376,-0.4463,-0.6201,-0.1437,0.1459,-2.5853,1
145000,m,89.5,1970-01-01 00:00:00.000002010,93.9,STATE BOARD,B.Tech/B.E.,CSE,75.67,1970-01-01 00:00:00.000002014,535,625,645,0.622642915849938,595,407,-0.159,-1.2861,-0.9122,0.0192,-1.244,8
220000,f,85.0,1970-01-01 00:00:00.000002010,74.0,STATE BOARD,B.Tech/B.E.,IT,74.9,1970-01-01 00:00:00.000002014,450,425,545,0.356536487724475,385,346,0.7027,0.7119,1.3933,-0.1076,0.0973,1
100000,f,58.0,1970-01-01 00:00:00.000002008,64.0,STATE BOARD,MCA,CA,78.61,1970-01-01 00:00:00.000002014,335,465,385,0.622642915849938,355,407,0.7027,0.3789,0.1637,0.9066,-0.0943,0
300000,m,74.7,1970-01-01 00:00:00.000002010,73.0,CBSE,B.Tech/B.E.,CSE,76.0,1970-01-01 00:00:00.000002014,440,530,390,0.744758354008939,585,438,-1.5953,0.3789,0.3174,0.2727,0.4805,0
400000,m,69.5,1970-01-01 00:00:00.000002007,90.5,STATE BOARD,M.Tech./M.E.,CS,84.77,1970-01-01 00:00:00.000002014,405,530,605,0.911395278391328,665,500,0.99,-0.2871,0.7785,-1.6289,-0.8608,1
210000,m,88.6,1970-01-01 00:00:00.000002010,74.16,STATE BOARD,B.Tech/B.E.,IT,73.1,1970-01-01 00:00:00.000002014,420,445,415,0.744758354008939,415,438,0.99,0.3789,0.4711,-1.5021,0.8637,8
300000,f,85.0,1970-01-01 00:00:00.000002010,80.0,CBSE,B.Tech/B.E.,CSE,74.0,1970-01-01 00:00:00.000002014,605,580,595,0.911395278391328,675,500,-0.159,0.0459,-0.7585,-1.3753,0.4805,1
200000,f,81.4,1970-01-01 00:00:00.000002008,74.0,CBSE,B.Tech/B.E.,CSE,76.24,1970-01-01 00:00:00.000002013,485,525,620,0.953899775079926,535,530,0.5591,0.5454,1.7007,-2.0092,1.247,9
275000,f,91.8,1970-01-01 00:00:00.000002010,94.9,STATE BOARD,B.Tech/B.E.,CSE,75.0,1970-01-01 00:00:00.000002014,580,555,405,0.144789889482462,465,284,0.4155,-0.2871,-0.6048,-1.2486,-0.8608,1
195000,m,78.2,1970-01-01 00:00:00.000002010,76.0,STATE BOARD,B.Tech/B.E.,CSE,74.0,1970-01-01 00:00:00.000002014,475,555,650,0.842248322257836,575,469,0.4155,0.7119,0.7785,-2.3895,0.6721,8
320000,m,73.0,1970-01-01 00:00:00.000002009,73.0,STATE BOARD,B.Tech/B.E.,CSE,73.0,1970-01-01 00:00:00.000002013,465,455,250,0.486747008438193,335,376,0.8463,0.5454,1.2396,-0.8682,1.0554,1
100000,f,79.6,1970-01-01 00:00:00.000002010,87.2,STATE BOARD,B.Tech/B.E.,CSE,73.87,1970-01-01 00:00:00.000002014,370,485,320,0.911395278391328,595,500,1.4208,-0.7866,0.6248,0.2727,0.4805,1
200000,m,78.0,1970-01-01 00:00:00.000002010,72.0,CBSE,B.Tech/B.E.,CSE,72.0,1970-01-01 00:00:00.000002014,485,555,560,0.622642915849938,585,407,-1.308,-3.1176,-1.0659,0.1459,-0.8608,1
280000,m,62.0,1970-01-01 00:00:00.000002007,73.8,STATE BOARD,B.Tech/B.E.,CSE,70.3,1970-01-01 00:00:00.000002013,385,570,690,0.144789889482462,595,284,-1.4517,-2.2851,-1.0659,0.1459,-2.9686,8
120000,m,76.0,1970-01-01 00:00:00.000002009,66.0,CBSE,B.Tech/B.E.,CSE,61.75,1970-01-01 00:00:00.000002014,630,530,430,0.622642915849938,395,407,0.2718,-0.4536,-0.2974,-0.7415,-0.8608,0
100000,m,63.33,1970-01-01 00:00:00.000002009,72.15,STATE BOARD,B.Tech/B.E.,CSE,66.0,1970-01-01 00:00:00.000002013,440,505,440,0.622642915849938,485,407,-0.4463,0.5454,-0.7585,0.2727,-0.4776,1
300000,m,86.5,1970-01-01 00:00:00.000002010,82.5,STATE BOARD,B.Tech/B.E.,IT,61.86,1970-01-01 00:00:00.000002014,490,395,485,0.911395278391328,425,500,-0.0154,-0.6201,-0.2974,0.7798,-1.8189,1
275000,m,85.6,1970-01-01 00:00:00.000002010,80.4,CBSE,B.Tech/B.E.,CSE,68.71,1970-01-01 00:00:00.000002014,545,620,650,0.953899775079926,475,530,-0.4463,0.0459,0.4711,0.3995,-1.0524,8
550000,m,67.0,1970-01-01 00:00:00.000002005,77.0,STATE BOARD,B.Tech/B.E.,IT,76.0,1970-01-01 00:00:00.000002011,545,554,435,0.486747008438193,465,376,0.99,0.7119,-0.9122,-1.6289,1.0554,3
120000,m,84.0,1970-01-01 00:00:00.000002010,77.77,STATE BOARD,B.Tech/B.E.,IT,67.0,1970-01-01 00:00:00.000002014,350,395,310,0.23780283983757,345,315,-1.0208,0.0762,-0.6048,1.5404,-2.2021,8
415000,m,73.66,1970-01-01 00:00:00.000002008,63.16,ICSE,B.Tech/B.E.,ECE,76.0,1970-01-01 00:00:00.000002012,455,554,465,0.622642915849938,475,346,0.1282,0.2124,0.7785,-0.4879,-0.2859,1
300000,m,67.8,1970-01-01 00:00:00.000002008,65.6,CBSE,B.Tech/B.E.,other,79.8,1970-01-01 00:00:00.000002013,485,465,545,0.622642915849938,565,346,0.7027,0.2124,-1.527,-0.6147,-1.0524,2
100000,m,74.5,1970-01-01 00:00:00.000002008,73.6,STATE BOARD,B.Tech/B.E.,CSE,66.5,1970-01-01 00:00:00.000002013,535,450,545,0.356536487724475,655,346,0.5591,-0.4536,-1.8344,0.5262,-0.8608,0
360000,m,72.0,1970-01-01 00:00:00.000002009,53.0,CBSE,B.Tech/B.E.,CSE,73.5,1970-01-01 00:00:00.000002013,465,420,500,0.356536487724475,475,346,0.1282,0.3789,0.3174,-0.7415,0.6721,8
180000,m,66.0,1970-01-01 00:00:00.000002008,58.0,STATE BOARD,B.Tech/B.E.,CSE,64.0,1970-01-01 00:00:00.000002012,475,510,385,0.486747008438193,455,376,0.1282,-0.4536,-0.9122,-0.4879,0.4805,9
310000,m,87.52,1970-01-01 00:00:00.000002010,74.5,STATE BOARD,B.Tech/B.E.,CSE,72.78,1970-01-01 00:00:00.000002014,580,475,270,0.744758354008939,475,438,1.4208,0.5454,0.6248,-2.136,0.4805,1
325000,m,88.2,1970-01-01 00:00:00.000002010,80.8,CBSE,B.Tech/B.E.,CSE,70.0,1970-01-01 00:00:00.000002014,735,595,545,0.999910407631314,535,715,1.9953,1.0449,-0.1437,-2.3895,0.2889,8
315000,m,83.8,1970-01-01 00:00:00.000002010,65.6,CBSE,B.Tech/B.E.,IT,61.0,1970-01-01 00:00:00.000002014,605,625,575,0.842248322257836,645,469,0.8463,1.0449,1.2396,-1.2486,0.6721,8
320000,m,88.8,1970-01-01 00:00:00.000002009,82.0,CBSE,B.Tech/B.E.,ECE,71.92,1970-01-01 00:00:00.000002014,710,560,605,0.881620069530177,515,438,1.5644,1.7109,1.2396,-1.1218,0.0973,8
320000,m,83.0,1970-01-01 00:00:00.000002009,55.0,STATE BOARD,B.Tech/B.E.,CSE,66.31,1970-01-01 00:00:00.000002013,525,485,355,0.622642915849938,535,407,-1.308,-0.4536,-1.0659,-0.2344,-0.8608,1
315000,m,80.0,1970-01-01 00:00:00.000002010,65.2,CBSE,B.Tech/B.E.,CSE,68.96,1970-01-01 00:00:00.000002014,640,555,620,0.622642915849938,615,407,-0.159,-0.6201,-0.6048,0.3995,0.0973,0
305000,f,88.44,1970-01-01 00:00:00.000002010,94.6,CBSE,B.Tech/B.E.,CSE,82.2,1970-01-01 00:00:00.000002014,605,485,650,0.911395278391328,565,500,-0.3027,0.5454,0.7785,0.1459,-0.0943,8
300000,f,87.0,1970-01-01 00:00:00.000002008,60.0,STATE BOARD,B.Tech/B.E.,CSE,77.22,1970-01-01 00:00:00.000002013,520,620,470,0.744758354008939,505,438,0.99,1.5444,1.547,-1.3753,1.0554,8
120000,m,60.0,1970-01-01 00:00:00.000002010,60.06,STATE BOARD,B.Tech/B.E.,CSE,63.63,1970-01-01 00:00:00.000002014,325,300,295,0.486747008438193,385,376,1.4208,-0.9531,1.0859,0.2727,-0.4776,1
360000,m,83.3,1970-01-01 00:00:00.000002009,92.4,STATE BOARD,B.Tech/B.E.,ECE,66.65,1970-01-01 00:00:00.000002013,510,555,535,0.622642915849938,405,346,0.7027,0.2124,0.6248,-0.3612,0.6721,2
220000,m,77.33,1970-01-01 00:00:00.000002008,62.6,CBSE,B.Tech/B.E.,IT,62.81,1970-01-01 00:00:00.000002012,465,670,795,0.486747008438193,435,376,0.99,1.0449,1.2396,-1.3753,1.6302,8
325000,m,68.2,1970-01-01 00:00:00.000002009,61.2,CBSE,B.Tech/B.E.,CSE,67.6,1970-01-01 00:00:00.000002013,640,555,585,0.622642915849938,475,407,0.4155,0.2124,-0.2974,-1.3753,-0.2859,8
200000,m,64.0,1970-01-01 00:00:00.000002009,66.5,STATE BOARD,B.Tech/B.E.,CSE,70.52,1970-01-01 00:00:00.000002013,395,570,430,0.356536487724475,415,346,-0.7335,-0.7866,-0.4511,1.4136,-0.4776,1
340000,m,86.0,1970-01-01 00:00:00.000002009,85.8,CBSE,B.Tech/B.E.,ECE,72.14,1970-01-01 00:00:00.000002013,465,450,650,0.0587928000083534,475,407,-0.0154,0.7119,0.7785,-0.2344,-1.244,9
180000,m,64.0,1970-01-01 00:00:00.000002007,61.0,CBSE,B.Tech/B.E.,CSE,62.0,1970-01-01 00:00:00.000002012,405,540,630,0.911395278391328,495,500,0.4155,1.0449,0.1637,-0.4879,0.0973,1
200000,m,74.5,1970-01-01 00:00:00.000002008,65.4,STATE BOARD,MCA,CA,73.55,1970-01-01 00:00:00.000002015,405,370,295,0.356536487724475,455,346,1.4208,0.2124,1.0859,-0.4879,-0.8608,7
120000,m,76.0,1970-01-01 00:00:00.000002009,86.0,STATE BOARD,B.Tech/B.E.,CSE,72.0,1970-01-01 00:00:00.000002013,510,400,440,0.0185409416754305,465,192,-0.5899,-1.4526,2.008,2.6814,1.247,0
305000,m,85.73,1970-01-01 00:00:00.000002009,69.0,CBSE,B.Tech/B.E.,IT,74.9,1970-01-01 00:00:00.000002014,535,555,710,0.23780283983757,495,315,0.4155,-0.2871,-1.0659,-0.1076,0.4805,8
120000,f,70.61,1970-01-01 00:00:00.000002009,72.66,STATE BOARD,MCA,CA,75.16,1970-01-01 00:00:00.000002015,525,460,605,0.744758354008939,-1,438,0.1282,0.2124,-0.4511,0.5262,0.8637,7
480000,f,88.4,1970-01-01 00:00:00.000002008,85.0,CBSE,B.Tech/B.E.,CSE,78.0,1970-01-01 00:00:00.000002013,615,605,645,0.978799292641428,465,561,-0.3027,1.3779,1.0859,-0.6147,0.2889,9
240000,m,74.0,1970-01-01 00:00:00.000002010,73.83,CBSE,B.Tech/B.E.,CSE,77.0,1970-01-01 00:00:00.000002014,385,505,605,0.953899775079926,585,530,-0.3027,-0.1206,0.4711,1.1601,-0.2859,8
220000,m,63.5,1970-01-01 00:00:00.000002010,65.72,STATE BOARD,B.Tech/B.E.,CSE,60.0,1970-01-01 00:00:00.000002014,430,460,320,0.23780283983757,355,315,0.5591,1.0449,0.3174,-0.2344,0.6721,8
325000,f,90.76,1970-01-01 00:00:00.000002010,92.5,STATE BOARD,B.Tech/B.E.,IT,75.5,1970-01-01 00:00:00.000002014,570,475,590,0.842248322257836,535,469,1.1336,0.5454,0.1637,-2.0092,-0.2859,8
180000,m,79.0,1970-01-01 00:00:00.000002009,69.3,STATE BOARD,B.Tech/B.E.,CSE,65.4,1970-01-01 00:00:00.000002014,450,385,485,0.486747008438193,115,376,-0.5899,-0.4536,-1.9881,1.794,-0.0943,0
215000,m,76.0,1970-01-01 00:00:00.000002007,77.0,CBSE,M.Tech./M.E.,CSE,78.0,1970-01-01 00:00:00.000002013,640,555,545,0.744758354008939,415,438,0.5591,0.2124,1.0859,0.653,-0.4776,1
220000,f,86.0,1970-01-01 00:00:00.000002010,88.0,STATE BOARD,B.Tech/B.E.,CS,73.0,1970-01-01 00:00:00.000002014,405,350,310,0.144789889482462,355,284,-0.7335,0.3789,1.3933,1.2869,1.4386,1
290000,m,70.0,1970-01-01 00:00:00.000002009,81.0,CBSE,B.Tech/B.E.,CSE,76.2,1970-01-01 00:00:00.000002014,465,605,650,0.953899775079926,525,530,-2.1698,0.2124,-0.4511,-0.8682,0.2889,8
400000,m,86.0,1970-01-01 00:00:00.000002010,78.0,STATE BOARD,B.Tech/B.E.,EEE,71.0,1970-01-01 00:00:00.000002014,535,375,560,0.966006923498049,305,253,-0.3027,-0.9531,-0.9122,1.0333,-0.6692,1
325000,f,80.14,1970-01-01 00:00:00.000002010,76.67,ICSE,B.Tech/B.E.,CSE,78.4,1970-01-01 00:00:00.000002014,675,500,515,0.356536487724475,555,346,0.1282,0.5454,0.6248,0.2727,1.0554,8
295000,f,81.67,1970-01-01 00:00:00.000002010,83.23,STATE BOARD,B.Tech/B.E.,CSE,77.48,1970-01-01 00:00:00.000002014,465,595,570,0.911395278391328,505,500,0.1282,-0.6201,-0.6048,0.7798,-0.4776,1
200000,m,64.0,1970-01-01 00:00:00.000002009,66.0,CBSE,B.Tech/B.E.,IT,69.2,1970-01-01 00:00:00.000002014,465,390,355,0.356536487724475,355,346,-0.0154,-0.2871,0.3174,0.1459,0.0973,1
335000,m,84.8,1970-01-01 00:00:00.000002009,58.0,STATE BOARD,B.Tech/B.E.,IT,61.49,1970-01-01 00:00:00.000002013,465,410,485,0.744758354008939,465,438,1.5644,-0.1206,-0.2974,-1.5021,-0.0943,1
210000,f,86.0,1970-01-01 00:00:00.000002010,89.0,CBSE,B.Tech/B.E.,CSE,73.9,1970-01-01 00:00:00.000002014,520,570,620,0.953899775079926,425,530,1.2772,0.0459,0.6248,-1.3753,0.6721,1
150000,m,54.8,1970-01-01 00:00:00.000002005,52.8,CBSE,MCA,CA,72.27,1970-01-01 00:00:00.000002014,335,570,515,0.842248322257836,605,469,-1.7389,-1.4526,-1.3733,0.2727,-2.0105,0
200000,f,59.0,1970-01-01 00:00:00.000002010,73.0,STATE BOARD,B.Tech/B.E.,IT,75.0,1970-01-01 00:00:00.000002014,440,350,450,0.356536487724475,315,346,1.1336,0.5454,0.6248,-0.2344,0.2889,8
35000,m,85.3,1970-01-01 00:00:00.000002010,85.4,STATE BOARD,B.Tech/B.E.,CSE,79.39,1970-01-01 00:00:00.000002014,350,470,430,0.486747008438193,465,376,-3.7496,-5.6151,-3.8324,-0.4879,-7.3757,1
300000,f,93.0,1970-01-01 00:00:00.000002010,89.4,CBSE,B.Tech/B.E.,CSE,80.6,1970-01-01 00:00:00.000002014,545,585,575,0.991230625262871,575,592,-0.0154,1.2114,0.9322,1.5404,0.8637,1
550000,m,86.0,1970-01-01 00:00:00.000002006,89.6,CBSE,B.Tech/B.E.,CSE,79.0,1970-01-01 00:00:00.000002014,590,555,560,0.486747008438193,655,376,-1.4517,0.5454,1.2396,-0.6147,0.6721,8
95000,m,68.0,1970-01-01 00:00:00.000002007,70.0,STATE BOARD,B.Tech/B.E.,IT,64.0,1970-01-01 00:00:00.000002013,395,555,475,0.0800552813405495,525,253,0.2718,1.3779,0.1637,-0.7415,0.8637,8
260000,m,74.28,1970-01-01 00:00:00.000002009,78.16,ICSE,B.Tech/B.E.,CSE,67.66,1970-01-01 00:00:00.000002013,710,510,535,0.486747008438193,475,376,0.99,0.3789,0.7785,-0.3612,0.2889,8
300000,m,78.3,1970-01-01 00:00:00.000002010,70.67,STATE BOARD,B.Tech/B.E.,CSE,63.0,1970-01-01 00:00:00.000002014,630,495,415,0.842248322257836,555,469,0.2718,0.8784,1.7007,-0.8682,1.247,8
180000,f,73.0,1970-01-01 00:00:00.000002008,64.0,STATE BOARD,M.Sc. (Tech.),CS,70.0,1970-01-01 00:00:00.000002015,445,365,375,0.842248322257836,455,469,-0.0696,0.5008,0.8171,0.4442,0.0284,0
240000,m,85.2,1970-01-01 00:00:00.000002010,64.0,CBSE,B.Tech/B.E.,CSE,69.0,1970-01-01 00:00:00.000002014,450,435,470,0.0800552813405495,465,253,0.8463,1.3779,0.9322,-0.3612,0.6721,0
120000,m,58.6,1970-01-01 00:00:00.000002011,72.0,STATE BOARD,B.Tech/B.E.,CSE,57.34,1970-01-01 00:00:00.000002015,615,495,380,0.486747008438193,435,376,-2.457,0.7119,0.3174,0.0192,0.4805,1
220000,m,85.6,1970-01-01 00:00:00.000002009,82.0,CBSE,B.Tech/B.E.,IT,67.0,1970-01-01 00:00:00.000002013,665,680,535,0.744758354008939,475,438,-0.4463,0.0459,-1.527,-0.1076,0.4805,1
120000,m,51.42,1970-01-01 00:00:00.000002007,55.44,STATE BOARD,MCA,CA,67.0,1970-01-01 00:00:00.000002014,345,470,400,0.486747008438193,455,376,1.8517,0.7119,-1.9881,-0.6147,-0.4776,8
275000,m,83.6,1970-01-01 00:00:00.000002010,81.0,CBSE,B.Tech/B.E.,CSE,70.0,1970-01-01 00:00:00.000002014,665,495,440,0.356536487724475,385,346,1.2772,1.3779,1.0859,-1.3753,0.0973,8
320000,f,80.16,1970-01-01 00:00:00.000002010,91.4,STATE BOARD,B.Tech/B.E.,CSE,70.5,1970-01-01 00:00:00.000002014,580,435,500,0.486747008438193,435,376,0.99,0.5454,-0.7585,0.3995,0.4805,7
300000,m,77.0,1970-01-01 00:00:00.000002008,74.0,STATE BOARD,B.Tech/B.E.,CSE,82.0,1970-01-01 00:00:00.000002013,560,425,510,0.744758354008939,435,438,0.2718,-0.1206,-1.3733,-0.7415,-0.0943,0
105000,m,79.0,1970-01-01 00:00:00.000002009,75.69,STATE BOARD,B.Tech/B.E.,CSE,63.1,1970-01-01 00:00:00.000002014,475,465,495,0.486747008438193,375,376,0.1282,0.8784,0.7785,-0.4879,1.0554,1
180000,m,69.0,1970-01-01 00:00:00.000002009,81.4,STATE BOARD,B.Tech/B.E.,CS,69.68,1970-01-01 00:00:00.000002013,425,515,565,0.622642915849938,525,407,-1.2287,0.3448,0.3817,0.53233,-0.6035,1
350000,m,72.0,1970-01-01 00:00:00.000002011,75.6,CBSE,B.Tech/B.E.,CSE,77.1,1970-01-01 00:00:00.000002015,595,360,430,0.953899775079926,465,530,0.7027,1.3779,1.3933,0.5262,1.6302,7
120000,m,67.0,1970-01-01 00:00:00.000002008,78.0,STATE BOARD,B.Tech/B.E.,CSE,80.0,1970-01-01 00:00:00.000002013,450,545,515,0.998876108102859,585,653,-1.8083,-2.4243,-2.0131,-0.0552,-2.9731,1
115000,f,93.6,1970-01-01 00:00:00.000002010,69.8,STATE BOARD,B.Tech/B.E.,CSE,68.57,1970-01-01 00:00:00.000002014,605,485,650,0.953899775079926,365,530,0.5591,1.0449,0.3174,1.2869,0.6721,8
490000,m,85.38,1970-01-01 00:00:00.000002009,83.34,STATE BOARD,B.Tech/B.E.,CSE,58.8,1970-01-01 00:00:00.000002013,605,510,605,0.978799292641428,495,561,0.4155,1.0449,1.2396,-1.6289,0.4805,1
310000,m,63.0,1970-01-01 00:00:00.000002010,74.83,STATE BOARD,B.Tech/B.E.,ECE,66.08,1970-01-01 00:00:00.000002014,430,555,460,0.338786347219528,445,376,-0.4463,-1.1196,0.1637,-1.2486,-1.0524,8
110000,f,91.0,1970-01-01 00:00:00.000002010,90.0,STATE BOARD,B.Tech/B.E.,IT,79.0,1970-01-01 00:00:00.000002014,335,485,485,0.622642915849938,355,407,-0.8772,-0.1206,0.3174,-0.3612,0.0973,1
315000,m,89.6,1970-01-01 00:00:00.000002009,84.4,CBSE,B.Tech/B.E.,CSE,71.18,1970-01-01 00:00:00.000002014,500,610,500,0.144789889482462,515,284,-0.5899,0.7119,0.4711,-0.3612,0.2889,8
210000,m,71.0,1970-01-01 00:00:00.000002009,60.0,CBSE,B.Tech/B.E.,CSE,85.0,1970-01-01 00:00:00.000002014,315,505,510,0.744758354008939,565,438,-1.308,-0.7866,-0.9122,-0.2344,-0.8608,8
230000,f,76.0,1970-01-01 00:00:00.000002007,58.0,CBSE,MCA,CA,74.0,1970-01-01 00:00:00.000002013,405,510,330,0.356536487724475,435,346,0.99,0.5454,0.1637,-1.1218,0.0973,8
120000,m,80.0,1970-01-01 00:00:00.000002009,72.1,STATE BOARD,B.Tech/B.E.,IT,67.0,1970-01-01 00:00:00.000002013,475,530,320,0.0409993103614119,325,223,1.1336,0.5454,0.6248,-1.3753,0.2889,1
340000,m,93.6,1970-01-01 00:00:00.000002009,83.0,STATE BOARD,B.Tech/B.E.,ECE,65.6,1970-01-01 00:00:00.000002013,685,525,545,0.622642915849938,505,438,0.5591,0.2124,0.7785,-1.5021,-0.8608,1
200000,m,87.68,1970-01-01 00:00:00.000002009,75.0,STATE BOARD,B.Tech/B.E.,EEE,69.0,1970-01-01 00:00:00.000002013,415,425,280,0.622642915849938,435,346,0.2718,-0.4536,0.7785,-2.5163,-0.2859,1
325000,m,82.5,1970-01-01 00:00:00.000002009,86.3,STATE BOARD,B.Tech/B.E.,CSE,71.0,1970-01-01 00:00:00.000002013,415,555,440,0.144789889482462,385,284,1.5644,1.5444,1.547,-1.8824,1.4386,0
325000,m,78.33,1970-01-01 00:00:00.000002010,61.6,CBSE,B.Tech/B.E.,IT,71.8,1970-01-01 00:00:00.000002014,580,455,485,0.744758354008939,425,438,-1.4517,-1.2861,0.01,-0.2344,-1.244,8
300000,m,93.44,1970-01-01 00:00:00.000002010,60.33,STATE BOARD,B.Tech/B.E.,IT,58.0,1970-01-01 00:00:00.000002014,675,425,470,0.144789889482462,505,284,-0.3027,-1.7856,0.9322,-0.8682,-0.0943,8
300000,m,72.2,1970-01-01 00:00:00.000002009,71.8,STATE BOARD,B.Tech/B.E.,CSE,72.31,1970-01-01 00:00:00.000002013,395,455,390,0.622642915849938,545,407,-1.5953,-1.4526,-1.0659,0.2727,-2.3937,1
300000,f,74.0,1970-01-01 00:00:00.000002009,75.0,STATE BOARD,B.Tech/B.E.,IT,75.0,1970-01-01 00:00:00.000002013,395,460,225,0.486747008438193,545,376,1.1336,-0.2871,0.1357,-0.6147,1.4003,8
140000,m,88.5,1970-01-01 00:00:00.000002010,94.1,STATE BOARD,B.Tech/B.E.,ECE,73.2,1970-01-01 00:00:00.000002014,510,485,460,0.207392169717661,-1,284,1.1336,-0.4536,0.01,-2.5163,-0.2859,8
350000,m,82.0,1970-01-01 00:00:00.000002007,62.0,CBSE,B.Tech/B.E.,CS,62.0,1970-01-01 00:00:00.000002013,640,535,590,0.953899775079926,475,530,1.2772,0.5454,1.8543,-0.995,0.0973,9
200000,f,73.0,1970-01-01 00:00:00.000002009,74.6,CBSE,B.Tech/B.E.,CS,79.21,1970-01-01 00:00:00.000002014,430,445,495,0.356536487724475,385,346,-3.1752,-4.2831,-2.2954,-1.1218,-6.6092,1
200000,m,79.8,1970-01-01 00:00:00.000002009,66.8,CBSE,B.Tech/B.E.,CSE,73.12,1970-01-01 00:00:00.000002014,580,510,340,0.953899775079926,375,530,-0.5899,0.0459,1.2396,0.2727,-0.4776,1
180000,f,79.0,1970-01-01 00:00:00.000002009,75.69,STATE BOARD,B.Tech/B.E.,IT,67.6,1970-01-01 00:00:00.000002013,510,545,570,0.486747008438193,555,376,0.4155,1.2114,0.3174,0.0192,1.6302,8
